method,metric_impl,pnr_at_10_t0_05,pnr_at_10_t0_10,pnr_at_10_t0_15,pnr_at_1_t0_05,pnr_at_1_t0_10,pnr_at_1_t0_15,pnr_at_5_t0_05,pnr_at_5_t0_10,pnr_at_5_t0_15,query_idx,query_name,skip_reason,status,top1_acc_at_0_1,top1_cosine,top1_legacy_module_jaccard,top1_module,top1_name,top1_norm_l2,top1_recall,top1_switch_accuracy,top1_switch_f1,top1_switch_precision,top1_switch_recall,topk_names,topk_scores
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,650,UK Garage Neon,,ok,0.6666666666666666,0.816669101647106,0.5,0.5,Gypsy Jazz,0.2378404348957907,0.4642857142857143,0.6666666666666666,0.6666666666666666,1.0,0.5,"[""Gypsy Jazz"", ""Hyperpop Glitch Wave"", ""Memphis Soul Motown"", ""Drum and Bass Beat"", ""Hyperpop Glitch Synth"", ""K-Pop Shimmer Moonrise"", ""Dream Pop Sparkle"", ""Indie Pop Jangle Sparkle"", ""Technical Thrash Rage"", ""Melodic Death Metal""]","[0.9387232048964302, 0.9357178737768697, 0.9355627494820575, 0.9285557582683929, 0.9207376747563842, 0.914921765926743, 0.9147343217626962, 0.9136019940807085, 0.9107561407976212, 0.9097150770743486]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,1,1,0,1,1,1074,Acoustic Sim Natural,,ok,0.9230769230769231,0.9813604789154974,1.0,1.0,Acoustic Sim - Natural Body Edit,0.07371519873099056,0.8571428571428571,1.0,1.0,1.0,1.0,"[""Acoustic Sim - Natural Body Edit"", ""Acoustic Sim"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix"", ""Acoustic Sim - Glass Tone Pass"", ""Acoustic Sim - Bright Air Version"", ""Acoustic Sim - Round Note Cut"", ""Ambient Swells"", ""Ambient Swells Ethereal"", ""Ambient Swells - Cloud Reverb Pass""]","[0.9999999999999999, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9660663944697181, 0.9660663944697181, 0.9660663944697181]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,27,Wah-Wah Rock,,ok,0.7377049180327869,0.7884354553939832,0.25,0.25,Auto-Wah Funk,0.219059871639942,0.5,0.3333333333333333,0.4,0.2857142857142857,0.6666666666666666,"[""Auto-Wah Funk"", ""Auto-Wah Funk Rhythm"", ""Auto-Wah Funk Rhythm"", ""Auto-Wah Funk - Pocket Groove Cut"", ""Auto-Wah Funk - Sync Pulse Mix"", ""Auto-Wah Funk - Muted Snap Take"", ""Auto-Wah Funk - Chic Rhythm Pass"", ""Auto-Wah Funk - Tight Jam Edit"", ""Auto-Wah Funk - Velvet Groove Version"", ""80s Pop Clean""]","[0.9756765471844474, 0.9756765471844474, 0.9756765471844474, 0.9756765471844474, 0.9756765471844474, 0.9756765471844474, 0.9756765471844474, 0.9756765471844474, 0.9756765471844473, 0.8291601003999592]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,75,Breakbeat Hardcore,,ok,0.7555555555555555,0.8521512386771016,0.6,0.6,Nu Metal 7-String Wrath,0.21262194638328824,0.5652173913043478,0.7777777777777778,0.7499999999999999,1.0,0.6,"[""Nu Metal 7-String Wrath"", ""Techno Industrial Neon"", ""Technical Thrash Venom"", ""Post-Metal Swell"", ""Funeral Doom Mayhem"", ""Film Noir Jazz"", ""Techno Industrial Digital"", ""Trap Metal Wave"", ""Techno Industrial Beat"", ""Raw Black Metal Doom""]","[0.9154755806240366, 0.9118561562151206, 0.9077233002988043, 0.9051690331265513, 0.9030228484349427, 0.8896936822498898, 0.8829055817268392, 0.8768349345507394, 0.8765802532092974, 0.872793369655617]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,1,0,1,1,696,Granular Texture Prism,,ok,0.8461538461538461,0.9699962991544061,1.0,1.0,Spectral Freeze Static,0.13149863099554956,0.7857142857142857,1.0,1.0,1.0,1.0,"[""Spectral Freeze Static"", ""Microtonal Fusion Static"", ""Ragtime Piano"", ""Dark Ambient Drone Flux"", ""Bedroom Pop Lo-Fi"", ""Queercore DIY"", ""Oboe Classical"", ""Overtone Drone Prism"", ""Scandinavian Folk"", ""Spectral Freeze Echo""]","[0.8681157834864985, 0.8346210232622916, 0.8333413374466221, 0.8226236656610335, 0.7789635190477178, 0.7772402699619851, 0.7760784712721787, 0.7657702541499322, 0.7645753866340643, 0.7573693986604528]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,616,Drum and Bass Wave,,ok,0.7045454545454546,0.9238784060262222,0.8333333333333334,0.8333333333333334,Afrobeat Guitar Mystic,0.1704516639783805,0.5357142857142857,0.8888888888888888,0.9090909090909091,1.0,0.8333333333333334,"[""Afrobeat Guitar Mystic"", ""Afrobeat Guitar Heritage"", ""Merseybeat Jangle"", ""Tech House Groove"", ""Bassline UK"", ""Gypsy Jazz Manouche Vibe"", ""Reggaeton Dembow"", ""Neo-Soul Keys"", ""Gypsy Jazz Manouche Improv"", ""Philadelphia Soul Gospel""]","[0.9502147984124322, 0.9242710117050005, 0.9221216360319264, 0.9209928551495502, 0.9178233481657581, 0.9122889564930692, 0.9116327737223933, 0.9033899721390564, 0.9006206035729551, 0.8925009453587462]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,1,1,0,1,1,547,Latin Rock Fusion Sahara,,ok,0.9230769230769231,0.9896961536257421,1.0,1.0,Latin Jazz Improv,0.054119064039426644,0.875,1.0,1.0,1.0,1.0,"[""Latin Jazz Improv"", ""Samba Percussion"", ""Gypsy Jazz Manouche Improv"", ""UK Garage Synth"", ""Gypsy Jazz Manouche Vibe"", ""Motown Soul Gospel"", ""Chicago Soul Motown"", ""Philadelphia Soul Gospel"", ""Gypsy Jazz Manouche Nocturne"", ""Free Jazz Avantgarde Smoky""]","[0.8907285718946847, 0.8906789759025893, 0.8887556832042631, 0.8885137081707262, 0.879812213280984, 0.8790885778911297, 0.8733141259759782, 0.8726473256847443, 0.8719490572172771, 0.8711396107839793]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,649,UK Garage Pulse,,ok,0.5,0.7659387467618741,0.6666666666666666,0.6666666666666666,Country Twang,0.3029948162872998,0.5,0.6666666666666666,0.8,0.6666666666666666,1.0,"[""Country Twang"", ""G-funk Synth"", ""C86 Indie"", ""Gypsy Jazz Manouche Nocturne"", ""Schlager Pop"", ""Progressive House"", ""Synthwave Sunset"", ""Riot Grrrl Raw"", ""Electropop Glitch"", ""Punk Funk""]","[0.8897254802680741, 0.8766271999862236, 0.8752447881795273, 0.8733117583019483, 0.8707794949896407, 0.8705502909060042, 0.8677937765703054, 0.8675807499676331, 0.8660559555045477, 0.8627670372981542]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,1,1,0,1,1,587,Future Bass Pluck Cyber,,ok,0.9230769230769231,0.9875952962543002,1.0,1.0,Hyperpop Glitch Wave,0.0720732725088279,0.8928571428571429,1.0,1.0,1.0,1.0,"[""Hyperpop Glitch Wave"", ""Trap Metal Neon"", ""Euro Trance"", ""Future Bass Pluck Neon"", ""Swamp Blues"", ""Eurodance 90s"", ""Technical Thrash Rage"", ""Contemporary Jazz Velvet"", ""Dubstep Wobble Cyber"", ""Memphis Soul Motown""]","[0.9106027728656023, 0.8788354283419988, 0.8762973135598588, 0.8639376474300721, 0.8593449230704604, 0.8567099106284917, 0.8559610031202418, 0.850402963546488, 0.8482733705962577, 0.8474934929412214]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,836,Smooth Jazz Lead Nocturne,,ok,0.5769230769230769,0.6878978602683135,0.5714285714285714,0.5714285714285714,Microtonal Fusion Void,0.35104073836351046,0.4583333333333333,0.6666666666666666,0.7272727272727272,0.6666666666666666,0.8,"[""Microtonal Fusion Void"", ""Sophisti-Pop"", ""Indie Pop Jangle Indie"", ""Philadelphia Soul Motown"", ""Persian Classical Fusion"", ""Folk Metal Acoustic Mayhem"", ""Electronic Body Music"", ""Philadelphia Soul Philly"", ""Granular Texture Echo"", ""Lo-Fi Bedroom Pop Sparkle""]","[0.8977135342887963, 0.8768068662253123, 0.8725774503035135, 0.8711586680741823, 0.8660736645446003, 0.8632699607218435, 0.8613726920643912, 0.8600394904853836, 0.855647224355404, 0.8521255471119168]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,46,Telephone EQ,,ok,0.48717948717948717,0.44048194573420957,1.0,1.0,Lo-Fi Hip Hop,0.6043079099325849,0.34615384615384615,1.0,1.0,1.0,1.0,"[""Lo-Fi Hip Hop"", ""Lo-Fi Hip Hop Chill"", ""Lo-Fi Hip Hop - Alt Take"", ""Lo-Fi Hip Hop - Studio Mix"", ""Lo-Fi Hip Hop - Session Pass"", ""Lo-Fi Hip Hop - Extended Edit"", ""Lo-Fi Hip Hop - Signature Version"", ""Lo-Fi Hip Hop - Night Drive Cut"", ""Math Rock Crystal"", ""Math Rock Crystal - Alt Take""]","[0.9618114720333024, 0.9618114720333024, 0.9618114720333024, 0.9618114720333024, 0.9618114720333024, 0.9618114720333024, 0.9618114720333024, 0.9618114720333024, 0.9608331558847427, 0.9608331558847427]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,1,1,224,Skweee Synth,,ok,0.5094339622641509,0.8016183744139623,0.5555555555555556,0.5555555555555556,Lo-Fi Bedroom Pop Dream,0.2565865378895959,0.3611111111111111,0.5555555555555556,0.7142857142857143,1.0,0.5555555555555556,"[""Lo-Fi Bedroom Pop Dream"", ""Old Time Radio"", ""Tango Dramatic"", ""Psychedelic Folk"", ""Japanese Enka Sahara"", ""Dark Ambient Drone Aether"", ""French Touch"", ""Nordic Folk"", ""Electronic Body Music"", ""Indian Classical Sitar Heritage""]","[0.9008458728415775, 0.8978275211665383, 0.8974005374716081, 0.8963027842903292, 0.8780744500926363, 0.8759974545842867, 0.874548391527933, 0.874240031751575, 0.8728469693592436, 0.8728463865647184]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,714,Overtone Drone Echo,,ok,0.5925925925925926,0.7682213029461293,0.5555555555555556,0.5555555555555556,Microtonal Ambient,0.3212105749898917,0.5333333333333333,0.5555555555555556,0.7142857142857143,0.625,0.8333333333333334,"[""Microtonal Ambient"", ""Synthwave Guitar Beat"", ""Bell Choir Ambient"", ""Snowy Ambient"", ""Native American Flute"", ""Tangerine Dream Style"", ""Horror Movie Score"", ""Enigmatic World"", ""Rainforest Ambient"", ""Post-Rock Crescendo""]","[0.8808366454088188, 0.8516734665619904, 0.8421660684199466, 0.8419424114483749, 0.8204056611479205, 0.8197880678127649, 0.809994464874545, 0.8064470147183205, 0.805302491120881, 0.802205676435034]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,1,1,0,1,1,875,Latin Jazz Velvet,,ok,0.8461538461538461,0.9855346393758379,1.0,1.0,Bluegrass Flatpick Twang,0.0723551620861977,0.75,1.0,1.0,1.0,1.0,"[""Bluegrass Flatpick Twang"", ""Western Swing"", ""Acid Jazz Funk Groove"", ""Britpop Charm"", ""Deathcore Breakdown Fury"", ""Riot Grrrl Raw"", ""Bluegrass Flatpick Frontier"", ""Shoegaze Wall Glitch"", ""Indian Classical Sitar Sahara"", ""K-Pop Shimmer Heritage""]","[0.9091695268435668, 0.8849381513172339, 0.8740980417641038, 0.862181348971845, 0.8617913755920612, 0.8612091086070979, 0.8599914958782564, 0.8567682067584748, 0.8561375832529701, 0.8526099183263713]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,1,1,149,J-Rock Power,,ok,0.6037735849056604,0.7993653895025975,0.5555555555555556,0.5555555555555556,Latin Rock Fusion Andean,0.24905375475204883,0.5,0.5555555555555556,0.7142857142857143,1.0,0.5555555555555556,"[""Latin Rock Fusion Andean"", ""Britpop Charm"", ""Rocksteady Groove"", ""Synth Pop Dream"", ""Ethereal Wave"", ""Western Swing"", ""Madchester Baggy"", ""Shoegaze Wall Prism"", ""Grime UK"", ""Bluegrass Flatpick Twang""]","[0.9317252092007768, 0.9139272551715407, 0.9028761820671362, 0.8878893962682608, 0.8870979416234765, 0.8830465516692093, 0.8813159533598054, 0.8658990820048074, 0.8641690166035674, 0.8628075295684674]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,1,1,0,1,1,801,Funeral Doom Fury,,ok,0.9230769230769231,0.9859955770318213,1.0,1.0,Sludge Metal Chaos,0.07222518896951143,0.8333333333333334,1.0,1.0,1.0,1.0,"[""Sludge Metal Chaos"", ""Indie Pop Jangle Charm"", ""Cosmic Disco"", ""Heavy Psych"", ""K-Pop Shimmer Mystic"", ""Power Metal Epic Doom"", ""Otaku Pop"", ""Latin Rock Fusion Tropical"", ""Teen Pop Bubble"", ""Memphis Soul Motown""]","[0.9082376984833269, 0.8948973083737037, 0.8937944257302526, 0.8738818004006947, 0.8734400128756861, 0.8712579992024821, 0.8707511103861592, 0.8671615059690349, 0.8670349016449412, 0.865461016947264]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,103,Drone Metal,,ok,0.6551724137931034,0.717426747777598,0.375,0.375,Raw Black Metal Chaos,0.2940664716047224,0.41935483870967744,0.4444444444444444,0.5454545454545454,1.0,0.375,"[""Raw Black Metal Chaos"", ""Slavic Folk Metal"", ""Celtic Folk Andean"", ""Power Metal Epic Wrath"", ""Paisley Underground"", ""Power Metal Epic Chaos"", ""Electroclash"", ""Celtic Punk"", ""K-Pop Polished"", ""Irish Reel""]","[0.9305192158909261, 0.865436316820952, 0.8618317157988687, 0.8475063655097668, 0.8420064991232517, 0.8215078817853556, 0.8196125580231677, 0.8127329379341741, 0.8067441187078352, 0.7956087406580735]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,63,Art Rock Theatrical,,ok,0.5208333333333334,0.8001396063038902,0.6666666666666666,0.6666666666666666,Prepared Guitar Static,0.2998019588325976,0.3888888888888889,0.6666666666666666,0.8,1.0,0.6666666666666666,"[""Prepared Guitar Static"", ""Shoegaze Wall Prism"", ""Country Rock Twang Dusty"", ""Creole Zydeco"", ""Psychedelic Folk"", ""Japanese Enka Voyage"", ""Western Swing"", ""Scottish Bagpipe Rock"", ""Britpop Charm"", ""Ethereal Wave""]","[0.9091253231830299, 0.9016551886563091, 0.8955055935908751, 0.8891369178924887, 0.8781824548807685, 0.8704635445127233, 0.8694920710991516, 0.8684489923692185, 0.8656563087118258, 0.8648785955854108]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,1,1,0,1,1,835,Smooth Jazz Lead Velvet,,ok,0.8461538461538461,0.9876497795669837,1.0,1.0,Middle Eastern Tropical,0.058808445993534825,0.75,1.0,1.0,1.0,1.0,"[""Middle Eastern Tropical"", ""Synthwave Guitar Pulse"", ""Neofolk Acoustic"", ""Dark Ambient Drone Glitch"", ""Indie Folk Fingerstyle"", ""Lo-Fi Bedroom Pop Dream"", ""Japanese Enka Moonrise"", ""Japanese Ambient"", ""Modern R&B Gospel"", ""Microtonal Fusion Aether""]","[0.8769877600415128, 0.8331402473984217, 0.8242347860012227, 0.8200642309173461, 0.8137269800694675, 0.8097749430878367, 0.8095414310079474, 0.7992868071362388, 0.7979696320964957, 0.7978540393546274]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,1,1,436,Nostalgic VHS,,ok,0.5,0.8345219226603776,0.6666666666666666,0.6666666666666666,Shoegaze Wall Echo,0.2845244344174776,0.34285714285714286,0.6666666666666666,0.8,1.0,0.6666666666666666,"[""Shoegaze Wall Echo"", ""Neo-Soul Rhythm Sweet"", ""Electronic Body Music"", ""Cool Jazz Velvet"", ""Chicago Soul Gospel"", ""Free Jazz Avantgarde Smoky"", ""Philadelphia Soul Groove"", ""Q-pop Middle Eastern"", ""Britpop Radio"", ""French Touch""]","[0.8953104704457733, 0.890267842288862, 0.8776130095344437, 0.8765122726894921, 0.8760227764978235, 0.8725830473698661, 0.8695202823529085, 0.8686119024308404, 0.8679436100280198, 0.8643998385298969]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,1,1,0,1,1,1008,Indie Pop Jangle Hazy,,ok,0.8461538461538461,0.9873440861635845,1.0,1.0,Memphis Soul Motown,0.06432249565850663,0.75,1.0,1.0,1.0,1.0,"[""Memphis Soul Motown"", ""Gypsy Jazz"", ""Acid Jazz Funk Improv"", ""Dream Pop Sparkle"", ""Power Metal Epic Rage"", ""Indie Pop Jangle Charm"", ""Scandinavian Black Metal"", ""Country Rock Twang Rambler"", ""K-Pop Shimmer Moonrise"", ""VHS Glitch""]","[0.9509513908804887, 0.9492191365839917, 0.9412196241391999, 0.9397104631692318, 0.9394482601199116, 0.9389474722504045, 0.9348631641133525, 0.9328686438055946, 0.9296772056299349, 0.927579882812114]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,1,1,0,1,1,174,Nu-Disco Groove,,ok,0.8461538461538461,0.9883437164523553,1.0,1.0,Dancy Synthpop,0.07391624860790065,0.8235294117647058,1.0,1.0,1.0,1.0,"[""Dancy Synthpop"", ""Country Rock Twang Frontier"", ""Multicultural Fusion"", ""Deep House Warm"", ""Acid Jazz Groove"", ""Electropop Glitch"", ""Fidget House"", ""Country Twang"", ""Country Rock Twang Pickin"", ""Samba Funk""]","[0.9434988751964213, 0.908584101367653, 0.9064798590295537, 0.8977902824980875, 0.8833274460680551, 0.8779602256896383, 0.875223516387158, 0.8701970135895719, 0.8699023304800271, 0.867371316990788]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,813,Technical Thrash Wrath,,ok,0.6610169491525424,0.6618851322672699,0.2857142857142857,0.2857142857142857,Drum and Bass Beat,0.3151740860944194,0.6,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.6666666666666666,"[""Drum and Bass Beat"", ""Nu Metal 7-String Doom"", ""K-Pop Shimmer Moonrise"", ""Funeral Doom Wrath"", ""Melodic Death Metal"", ""Memphis Soul Motown"", ""Technical Thrash Rage"", ""Sludge Metal Chaos"", ""Indie Pop Jangle Charm"", ""Gypsy Jazz""]","[0.9475339038342945, 0.9413568521642695, 0.9290941406821808, 0.9286129869172521, 0.9278491875258961, 0.9251096028617667, 0.9206607698139988, 0.9140433594306684, 0.9114834753204067, 0.9061334594550514]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,1,0,0,0,0,0,1,380,Honky Tonk Tears,,ok,0.6206896551724138,0.6857340929375735,0.5555555555555556,0.5555555555555556,Gabber Hardcore,0.31053638071048884,0.4411764705882353,0.5555555555555556,0.7142857142857143,1.0,0.5555555555555556,"[""Gabber Hardcore"", ""Sludge Metal Fury"", ""C86 Indie"", ""Contemporary Jazz Smoky"", ""Mathcore Dissonant Mayhem"", ""Lounge Bossa"", ""Mathcore Dissonant Onslaught"", ""Desert Blues"", ""Indie Pop Jangle Sparkle"", ""Techno Industrial Digital""]","[0.9019744435271776, 0.893419077023015, 0.8929985534355023, 0.8918304496738005, 0.886847583771206, 0.8864909008864712, 0.8853391532650221, 0.8828106614603075, 0.8809139106254134, 0.8806626705230145]"
