method,metric_impl,pnr_at_10_t0_05,pnr_at_10_t0_10,pnr_at_10_t0_15,pnr_at_1_t0_05,pnr_at_1_t0_10,pnr_at_1_t0_15,pnr_at_5_t0_05,pnr_at_5_t0_10,pnr_at_5_t0_15,query_idx,query_name,skip_reason,status,top1_acc_at_0_1,top1_cosine,top1_legacy_module_jaccard,top1_module,top1_name,top1_norm_l2,top1_recall,top1_switch_accuracy,top1_switch_f1,top1_switch_precision,top1_switch_recall,topk_names,topk_scores
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1134,Dreamy Shoegaze - Cloud Reverb Pass,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Grunge Dirt"", ""Grunge Dirt Seattle""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8099392912034988, 0.8099392912034988]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1164,Dreamy Shoegaze - Wide Bloom Take,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Grunge Dirt"", ""Grunge Dirt Seattle""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8099392912034988, 0.8099392912034988]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1194,Dreamy Shoegaze - Floating Texture Edit,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Grunge Dirt"", ""Grunge Dirt Seattle""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8099392912034988, 0.8099392912034988]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1224,Dreamy Shoegaze - Halo Sustain Version,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Grunge Dirt"", ""Grunge Dirt Seattle""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8099392912034988, 0.8099392912034988]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1254,Dreamy Shoegaze - Cinematic Drift Cut,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Grunge Dirt"", ""Grunge Dirt Seattle""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8099392912034988, 0.8099392912034988]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,1,1,1,1,354,Flamenco Guitar,,ok,0.7209302325581395,0.9120044372754313,0.8,0.8,Flamenco Spanish Tropical,0.14656062963712316,0.6363636363636364,0.8888888888888888,0.888888888888889,0.8,1.0,"[""Flamenco Spanish Tropical"", ""Flamenco Spanish Mystic"", ""Sierreño Accordion"", ""Flamenco Spanish Moonrise"", ""Serbian Turbofolk"", ""Flamenco Spanish Sahara"", ""Jittery Synth"", ""Flamenco Spanish Andean"", ""Free Jazz Avantgarde Crescendo"", ""Future Bass Pluck Digital""]","[0.9514600728782122, 0.9282292733906349, 0.926585062918523, 0.9235859763372628, 0.9195439215131149, 0.9088695118323593, 0.9084590974984745, 0.906383744648563, 0.9010094443387008, 0.9000024450444796]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,1,1,1,1,1,1004,Indie Pop Jangle Glimmer,,ok,0.7948717948717948,0.9832355289514088,1.0,1.0,Philadelphia Soul Groove,0.07620329789420996,0.6666666666666666,1.0,1.0,1.0,1.0,"[""Philadelphia Soul Groove"", ""Latin Rock Fusion Moonrise"", ""Gypsy Jazz Manouche Nocturne"", ""Q-pop Middle Eastern"", ""Philadelphia Soul Motown"", ""Folk Metal Acoustic Mayhem"", ""K-Pop Shimmer Heritage"", ""Psychobilly Slap"", ""Chicago Soul Motown"", ""Reverse Ambient Glitch""]","[0.8837887850430115, 0.8814730649875002, 0.8808279412143167, 0.8694346138665628, 0.8684897357972828, 0.8681173511068767, 0.8653471308443108, 0.8639059698335061, 0.8605105954163341, 0.8527861212003573]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,1,1,1,1,1,1,365,Ghostly Pad,,ok,1.0,0.9997105197294182,1.0,1.0,Rainforest Ambient,0.012895955141463146,1.0,1.0,1.0,1.0,1.0,"[""Rainforest Ambient"", ""Microtonal Ambient"", ""K-Pop Shimmer Tropical"", ""Shimmer Guitar"", ""Overtone Drone Echo"", ""Indian Classical Sitar Heritage"", ""Synthwave Guitar Beat"", ""Post-Rock Crescendo"", ""French Touch"", ""Skweee Synth""]","[0.9002522413982468, 0.8397322920845016, 0.8375524564810384, 0.8361486959163399, 0.8214182996968902, 0.8207456521016249, 0.8157861169621312, 0.8151795967131227, 0.8136897767960394, 0.8121987854620454]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,1,1,0,1,1,832,Complex Jazz Fusion Vibe,,ok,0.8717948717948718,0.9693886196124119,1.0,1.0,Country Rock Twang Pickin,0.09649974259704686,0.7916666666666666,1.0,1.0,1.0,1.0,"[""Country Rock Twang Pickin"", ""City Pop Smooth"", ""Cool Jazz Groove"", ""Sitar Fusion"", ""Motown Groove"", ""Southern Soul Gospel Memphis"", ""Contemporary Jazz Blue"", ""Bossa Nova Guitar"", ""Congolese Rumba"", ""Smooth Jazz Lead Smoky""]","[0.8964953063415331, 0.8964679124843888, 0.8959365244667614, 0.8887259652050469, 0.8880205144865245, 0.8861582653635387, 0.884918921848515, 0.8826074630783025, 0.8804245107199193, 0.8784724307960342]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,1,1,1,1,1,496,South African House,,ok,0.7692307692307693,0.9859651290640632,1.0,1.0,Samba Funk,0.08166429912400898,0.7352941176470589,1.0,1.0,1.0,1.0,"[""Samba Funk"", ""Sega Mauritian"", ""Synthwave Guitar Wave"", ""Synth Funk"", ""Deep House Warm"", ""Synthwave Guitar Synth"", ""Timba Cuban"", ""Bubblegum Bass"", ""Contemporary Jazz Velvet"", ""Tropical House""]","[0.9411662542814733, 0.9325499614091008, 0.9274832775730607, 0.9240118542204009, 0.9171876583442329, 0.9167033501879276, 0.9164793273813808, 0.9109049875977502, 0.9087979758120304, 0.9087233961706691]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,0,1,423,MPB Brazilian,,ok,0.6274509803921569,0.7005294867939393,0.5,0.5,Overtone Drone Static,0.33214784982735424,0.6,0.6666666666666666,0.6666666666666666,0.5,1.0,"[""Overtone Drone Static"", ""Palm Muted Riff"", ""Nashville Session Dusty"", ""German Schlager"", ""Reverse Ambient Void"", ""Nashville Session Twang"", ""Introspective Lo-Fi"", ""Jazzy Hip Hop"", ""Stoner Doom"", ""Modern R&B Groove""]","[0.9142733015404152, 0.9077599398547916, 0.902989737834028, 0.8908768683011272, 0.8899632964908002, 0.885785821251073, 0.882182649522731, 0.8806523552681782, 0.8788236695374194, 0.8761992392254235]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,1,1,0,1,1,516,Bossa Nova Acoustic Tropical,,ok,0.8461538461538461,0.9876497795669835,1.0,1.0,Bossa Nova Acoustic Sahara,0.058808445993534825,0.75,1.0,1.0,1.0,1.0,"[""Bossa Nova Acoustic Sahara"", ""Mexican Mariachi"", ""Blue-Eyed Soul"", ""Chicago Soul Philly"", ""Slavic Choral"", ""Bossa Nova Acoustic Sunset"", ""Smooth Jazz Lead Groove"", ""Cuban Son"", ""Bossa Nova Guitar"", ""Rai Algerian""]","[0.9152160541295652, 0.9089077946894378, 0.9000062490325533, 0.8932348879782631, 0.8892016572159696, 0.8850525529959623, 0.8834016730460406, 0.8806229273938777, 0.8762968836979368, 0.8755689435802887]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,1,1,0,1,1,1039,Britpop Charm,,ok,0.8461538461538461,0.9873440861635845,1.0,1.0,Chamber Pop Hazy,0.06432249565850663,0.75,1.0,1.0,1.0,1.0,"[""Chamber Pop Hazy"", ""Bluegrass Flatpick Twang"", ""K-Pop Shimmer Andean"", ""Latin Rock Fusion Andean"", ""J-Rock Power"", ""Krautrock Motorik"", ""Western Swing"", ""Swedish Pop"", ""Western Swing Outlaw"", ""K-Pop Shimmer Heritage""]","[0.929112686299561, 0.9253073676993396, 0.9207180250258125, 0.9189455630256409, 0.9139272551715409, 0.9088571055924173, 0.9086817150242078, 0.9033076597681482, 0.9015758660674565, 0.9005240413073705]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,1,1,567,Indian Classical Sitar Voyage,,ok,0.559322033898305,0.7645645677266033,0.4444444444444444,0.4444444444444444,Ritual Ambient,0.2848201309952237,0.46153846153846156,0.4444444444444444,0.6153846153846154,0.5,0.8,"[""Ritual Ambient"", ""Spectral Freeze Drift"", ""Dream Pop Dream"", ""Psychedelic Trance"", ""Celtic Folk Sahara"", ""Bell Choir Ambient"", ""Field Recording Ambient"", ""Chamber Pop Dream"", ""Old Time Radio"", ""Lo-Fi Bedroom Pop Shimmer""]","[0.8411092309032551, 0.828838305984469, 0.8222183527946256, 0.8205129244945802, 0.8172632997280675, 0.816905613028958, 0.8151877020989305, 0.8071912725391046, 0.8069852241610351, 0.8068357768454136]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,1,1,583,Japanese Enka Voyage,,ok,0.6415094339622641,0.788163003108239,0.5555555555555556,0.5555555555555556,Creole Zydeco,0.2570328471245698,0.6923076923076923,0.5555555555555556,0.7142857142857143,0.5555555555555556,1.0,"[""Creole Zydeco"", ""Western Swing Frontier"", ""Impressionist Piano"", ""Indian Classical Sitar Mystic"", ""Indian Classical Sitar Sahara"", ""Scottish Bagpipe Rock"", ""Art Rock Theatrical"", ""Bluegrass Flatpick Sunrise"", ""New Age Healing"", ""Nashville Session Pickin""]","[0.9046802310592326, 0.8933628396291247, 0.8803363847093437, 0.8798274548056593, 0.8756192964794254, 0.8711623058204152, 0.8704635445127227, 0.8704428354467595, 0.8701468080785395, 0.8691747788695734]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,1,0,0,1,373,Gypsy Punk,,ok,0.7948717948717948,0.973215961429094,1.0,1.0,Electropop Glitch,0.10922547421128743,0.7647058823529411,1.0,1.0,1.0,1.0,"[""Electropop Glitch"", ""Americana Alt Rambler"", ""Fender Rhodes Jazz"", ""Hindi Pop"", ""City Pop Smooth"", ""70s Soft Rock"", ""Complex Jazz Fusion Blue"", ""Contemporary Jazz Blue"", ""Desert Blues"", ""Memphis Soul Gospel""]","[0.921472967939603, 0.9099180851845515, 0.9019159639614351, 0.8988404214689605, 0.8978501543426914, 0.8970416775299314, 0.8969628221790686, 0.8920155902237712, 0.8901758347531373, 0.8900110131669712]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,1,1,890,Neo-Soul Rhythm Sweet,,ok,0.5961538461538461,0.6852274029171836,0.5714285714285714,0.5714285714285714,Shoegaze Wall Echo,0.3425320094508114,0.5,0.6666666666666666,0.7272727272727272,0.6666666666666666,0.8,"[""Shoegaze Wall Echo"", ""Italo Disco"", ""Philadelphia Soul Groove"", ""Britpop Radio"", ""Electronic Body Music"", ""Neo-Soul Rhythm Gospel"", ""Motown Soul Groove"", ""Chicago Soul Motown"", ""Neo-Soul Rhythm Smooth"", ""Latin Jazz Groove""]","[0.8803820950964931, 0.8789793154349557, 0.8660960206407144, 0.8452243544379402, 0.8449134771050586, 0.8438457413663139, 0.843195675362226, 0.8410020704762053, 0.8404022277317863, 0.8397471229644982]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,0,1,492,Solarized Synth,,ok,0.5660377358490566,0.7854033489616776,0.5555555555555556,0.5555555555555556,Contemporary Jazz Smoky,0.2644333137115242,0.4444444444444444,0.5555555555555556,0.7142857142857143,1.0,0.5555555555555556,"[""Contemporary Jazz Smoky"", ""Bossa Jazz"", ""Acid Jazz Funk Blue"", ""Desert Blues"", ""Progressive House"", ""Memphis Soul Gospel"", ""Contemporary Jazz Blue"", ""Electropop Glitch"", ""City Pop Smooth"", ""Americana Alt Rambler""]","[0.9071590819533526, 0.8938795614134227, 0.8920128938601808, 0.8917870373993808, 0.8826946327914454, 0.8816821015274192, 0.8801662372166155, 0.8798958640332513, 0.8796081728526596, 0.8791374209705763]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,0,0,57,Acid Jazz Groove,,ok,0.65,0.773156467734648,0.3333333333333333,0.3333333333333333,Hindi Pop,0.2548407027897564,0.7272727272727273,0.3333333333333333,0.5,0.3333333333333333,1.0,"[""Hindi Pop"", ""Dancy Synthpop"", ""Bhangra Fusion"", ""Country Rock Twang Pickin"", ""Deep House Warm"", ""Bubblegum Bass"", ""Sega Mauritian"", ""Fidget House"", ""Free Jazz Avantgarde Blue"", ""City Pop Smooth""]","[0.9216558759302667, 0.9079099235399634, 0.9020358291359082, 0.8998168832528015, 0.8991242210175654, 0.8983745927821107, 0.8838706306977421, 0.8755347192645019, 0.8733073965351976, 0.8675233154706876]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,1,1,436,Nostalgic VHS,,ok,0.5,0.8345219226603777,0.6666666666666666,0.6666666666666666,Shoegaze Wall Echo,0.28452443441747766,0.34285714285714286,0.6666666666666666,0.8,1.0,0.6666666666666666,"[""Shoegaze Wall Echo"", ""Electronic Body Music"", ""Cool Jazz Velvet"", ""Chicago Soul Gospel"", ""Philadelphia Soul Groove"", ""Q-pop Middle Eastern"", ""Britpop Radio"", ""French Touch"", ""Italo Disco"", ""Chicago Soul Motown""]","[0.8953104704457736, 0.8776130095344437, 0.8765122726894922, 0.8760227764978241, 0.8695202823529087, 0.8686119024308402, 0.8679436100280198, 0.8643998385298969, 0.8626230326363258, 0.8612326060180153]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,0,0,210,Rock en Español,,ok,0.631578947368421,0.7838076600001588,0.4444444444444444,0.4444444444444444,Serbian Turbofolk,0.24587366661612975,0.4444444444444444,0.4444444444444444,0.6153846153846153,1.0,0.4444444444444444,"[""Serbian Turbofolk"", ""Swedish Pop"", ""Soul Clap Memphis"", ""Portuguese Fado"", ""Flamenco Spanish Moonrise"", ""Disco Strings"", ""Gypsy Jazz Manouche Blue"", ""Bluegrass Flatpick Sunrise"", ""Dark Cabaret"", ""Flamenco Spanish Mystic""]","[0.8275923527905907, 0.8229749994712674, 0.8176985986224838, 0.8139769084090046, 0.81036600370359, 0.8077875459393687, 0.8041421679687009, 0.7987750395989532, 0.7976228298321842, 0.797319595372155]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,1,1,0,1,1,574,Middle Eastern Mystic,,ok,0.8974358974358975,0.988318767348405,1.0,1.0,Flamenco Spanish Heritage,0.0582655541209929,0.8333333333333334,1.0,1.0,1.0,1.0,"[""Flamenco Spanish Heritage"", ""Bossa Nova Acoustic Voyage"", ""Spanish Flamenco"", ""Flamenco Spanish Moonrise"", ""Bossa Nova Acoustic Sahara"", ""Reverse Ambient Flux"", ""Detuned Piano"", ""Gypsy Jazz Manouche Groove"", ""Fado Melancholy"", ""Gypsy Jazz Manouche Velvet""]","[0.8890802919093287, 0.8438450912294903, 0.7972637523700504, 0.7941900655139621, 0.7909457136634669, 0.7851730058513076, 0.7808869467526658, 0.7709733624254282, 0.7705570444365988, 0.7683501255802618]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,796,Power Metal Epic Chaos,,ok,0.8,0.8483406883807166,0.6,0.6,K-Pop Polished,0.21162144415721232,0.7894736842105263,0.7777777777777778,0.7499999999999999,0.6,1.0,"[""K-Pop Polished"", ""Sludge Metal Wrath"", ""Bubblegum Pop"", ""D-beat Punk"", ""Post-Metal Swell Chaos"", ""Hardstyle Psychedelic Neon"", ""Synth Pop Radio"", ""Slavic Folk Metal"", ""Sludge Metal Onslaught"", ""Raw Black Metal Rage""]","[0.9316263307020547, 0.8976567231199876, 0.8934134620993089, 0.8923883309128421, 0.8920232541605869, 0.8799888064143639, 0.8702804465217313, 0.8692611084316704, 0.8618916743944784, 0.8579918249396689]"
