query_idx,query_name,method,retrieved_name,l2,acc@0.1,recall,cosine,module,missing
6,Acoustic Sim,Wav2Vec-RAG,Acoustic Sim Natural,0.3594509563208867,0.6190476190476191,0.6363636363636364,0.8795895213559097,1.0,0
6,Acoustic Sim,FeatureNN-RAG,Acoustic Sim Natural,0.3594509563208867,0.6190476190476191,0.6363636363636364,0.8795895213559097,1.0,0
6,Acoustic Sim,TRR,Acoustic Sim Natural,0.3594509563208867,0.6190476190476191,0.6363636363636364,0.8795895213559097,1.0,0
7,Lo-Fi Hip Hop,Text-RAG,Black Metal LoFi Raw,0.45180430191221227,0.59375,0.5,0.17276659919045292,0.25,0
7,Lo-Fi Hip Hop,Wav2Vec-RAG,Lo-Fi Hip Hop Chill,0.048308514663014696,0.9523809523809523,1.0,0.9854432769404726,1.0,0
7,Lo-Fi Hip Hop,FeatureNN-RAG,Lo-Fi Hip Hop Chill,0.048308514663014696,0.9523809523809523,1.0,0.9854432769404726,1.0,0
7,Lo-Fi Hip Hop,TRR,Lo-Fi Hip Hop Chill,0.048308514663014696,0.9523809523809523,1.0,0.9854432769404726,1.0,0
8,Math Rock Crystal,Text-RAG,Math Rock Crystal Cleans,0.1944605218279546,0.5652173913043478,0.45454545454545453,0.8945496888196253,1.0,0
8,Math Rock Crystal,Wav2Vec-RAG,Telephone EQ,0.722658475544612,0.2647058823529412,0.0,0.003710581102009663,0.2,0
8,Math Rock Crystal,FeatureNN-RAG,Drum and Bass Digital,0.7209083380741007,0.5238095238095238,0.5454545454545454,0.7934793927337469,0.8333333333333334,0
8,Math Rock Crystal,TRR,Math Rock Crystal Cleans,0.1944605218279546,0.5652173913043478,0.45454545454545453,0.8945496888196253,1.0,0
9,Tweed Breakup,Text-RAG,Vintage Tweed Breakup,0.4935295397999726,0.8461538461538461,0.75,0.5237876444404375,1.0,0
9,Tweed Breakup,Wav2Vec-RAG,Spanky Funk,0.7711987099239342,0.38461538461538464,0.16666666666666666,0.26909466734729653,1.0,0
9,Tweed Breakup,FeatureNN-RAG,Piano House,0.1494650551132271,0.7692307692307693,0.8333333333333334,0.982202326556767,1.0,0
9,Tweed Breakup,TRR,Vintage Tweed Breakup,0.4935295397999726,0.8461538461538461,0.75,0.5237876444404375,1.0,0
10,British Invasion,Text-RAG,British Invasion Classic,0.5491767839009996,0.2857142857142857,0.2727272727272727,0.39889933672295264,1.0,0
10,British Invasion,Wav2Vec-RAG,British Invasion Classic,0.5491767839009996,0.2857142857142857,0.2727272727272727,0.39889933672295264,1.0,0
10,British Invasion,FeatureNN-RAG,British Invasion Classic,0.5491767839009996,0.2857142857142857,0.2727272727272727,0.39889933672295264,1.0,0
10,British Invasion,TRR,British Invasion Classic,0.5491767839009996,0.2857142857142857,0.2727272727272727,0.39889933672295264,1.0,0
11,Indie Jangle,Text-RAG,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0
11,Indie Jangle,Wav2Vec-RAG,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0
11,Indie Jangle,FeatureNN-RAG,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0
11,Indie Jangle,TRR,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0
12,Midwest Emo,Text-RAG,Midwest Emo Twinkled,0.048507347792973714,0.9230769230769231,0.8333333333333334,0.9899779874756893,1.0,0
12,Midwest Emo,Wav2Vec-RAG,Midwest Emo Twinkled,0.048507347792973714,0.9230769230769231,0.8333333333333334,0.9899779874756893,1.0,0
12,Midwest Emo,FeatureNN-RAG,Midwest Emo Twinkled,0.048507347792973714,0.9230769230769231,0.8333333333333334,0.9899779874756893,1.0,0
12,Midwest Emo,TRR,Midwest Emo Twinkled,0.048507347792973714,0.9230769230769231,0.8333333333333334,0.9899779874756893,1.0,0
13,Dry Funk,Text-RAG,Spanky Funk,0.6240822696354769,0.37142857142857144,0.15384615384615385,0.285544876453194,0.3333333333333333,0
13,Dry Funk,Wav2Vec-RAG,Indie Jangle Bright,0.7468038318880931,0.09523809523809523,0.07692307692307693,0.3245805283082682,1.0,0
13,Dry Funk,FeatureNN-RAG,Synth Pop Glimmer,0.28448510631364465,0.5238095238095238,0.46153846153846156,0.8999002666498518,1.0,0
13,Dry Funk,TRR,Dry Funk Rhythm,0.47814839246555174,0.7391304347826086,0.8461538461538461,0.7884436081651222,0.8333333333333334,0
14,Classic Plexi,Text-RAG,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822616,1.0,0
14,Classic Plexi,Wav2Vec-RAG,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822616,1.0,0
14,Classic Plexi,FeatureNN-RAG,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822616,1.0,0
14,Classic Plexi,TRR,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822616,1.0,0
15,Brown Sound,Text-RAG,Saturated Drive Rhythm,3.9883122514899267,0.8461538461538461,0.9166666666666666,0.9999631358305562,0.75,0
15,Brown Sound,Wav2Vec-RAG,Brown Sound Modern,0.10533554047403243,0.8260869565217391,0.9166666666666666,0.9999988975254281,1.0,0
15,Brown Sound,FeatureNN-RAG,Brown Sound Modern,0.10533554047403243,0.8260869565217391,0.9166666666666666,0.9999988975254281,1.0,0
15,Brown Sound,TRR,Brown Sound Modern,0.10533554047403243,0.8260869565217391,0.9166666666666666,0.9999988975254281,1.0,0
16,Garage Rock Fuzz,Text-RAG,Garage Rock Fuzz Raw,0.06820771706658216,0.8695652173913043,0.8,0.9842185081787346,1.0,0
16,Garage Rock Fuzz,Wav2Vec-RAG,Garage Rock Fuzz Raw,0.06820771706658216,0.8695652173913043,0.8,0.9842185081787346,1.0,0
16,Garage Rock Fuzz,FeatureNN-RAG,Garage Rock Fuzz Raw,0.06820771706658216,0.8695652173913043,0.8,0.9842185081787346,1.0,0
16,Garage Rock Fuzz,TRR,Garage Rock Fuzz Raw,0.06820771706658216,0.8695652173913043,0.8,0.9842185081787346,1.0,0
17,Grunge Dirt,Text-RAG,Grunge Dirt Seattle,0.06382145226458047,0.9523809523809523,1.0,0.9747476340714396,1.0,0
17,Grunge Dirt,Wav2Vec-RAG,Grunge Dirt Seattle,0.06382145226458047,0.9523809523809523,1.0,0.9747476340714396,1.0,0
17,Grunge Dirt,FeatureNN-RAG,Grunge Dirt Seattle,0.06382145226458047,0.9523809523809523,1.0,0.9747476340714396,1.0,0
17,Grunge Dirt,TRR,Grunge Dirt Seattle,0.06382145226458047,0.9523809523809523,1.0,0.9747476340714396,1.0,0
18,Saturated Rhythm,Text-RAG,Saturated Drive Rhythm,0.6068249459275714,0.8846153846153846,1.0,0.9999631269777047,0.75,0
18,Saturated Rhythm,Wav2Vec-RAG,Texas Blues,0.2751088958183782,0.5384615384615384,0.25,0.9999924211405528,0.75,0
18,Saturated Rhythm,FeatureNN-RAG,Britpop Jangle,0.7925516606396135,0.7391304347826086,0.9166666666666666,0.9999443589560729,1.0,0
18,Saturated Rhythm,TRR,Saturated Drive Rhythm,0.6068249459275714,0.8846153846153846,1.0,0.9999631269777047,0.75,0
19,Hard Rock Crunch,Text-RAG,Southern Rock,0.41496569772176867,0.45714285714285713,0.21428571428571427,0.1863413874976225,0.3333333333333333,0
19,Hard Rock Crunch,Wav2Vec-RAG,Jazz Hollowbody Warm,0.5804220322945006,0.4117647058823529,0.14285714285714285,0.04032633536389586,0.2,0
19,Hard Rock Crunch,FeatureNN-RAG,Auto-Tune Pop,20.999621266151113,0.5714285714285714,0.5714285714285714,0.027052677333825957,1.0,0
19,Hard Rock Crunch,TRR,Studio Clean,0.15757856241676194,0.5238095238095238,0.35714285714285715,0.9390619886865595,1.0,0
20,Brian May Style,Text-RAG,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0
20,Brian May Style,Wav2Vec-RAG,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0
20,Brian May Style,FeatureNN-RAG,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0
20,Brian May Style,TRR,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0
21,80s Hair Metal,Text-RAG,80s Hair Metal Arena,0.009805806756909202,1.0,1.0,0.9997960990424465,1.0,0
21,80s Hair Metal,Wav2Vec-RAG,80s Hair Metal Arena,0.009805806756909202,1.0,1.0,0.9997960990424465,1.0,0
21,80s Hair Metal,FeatureNN-RAG,80s Hair Metal Arena,0.2908200831600713,0.7692307692307693,0.7857142857142857,0.8662646521973408,1.0,0
21,80s Hair Metal,TRR,80s Hair Metal Arena,0.2908200831600713,0.7692307692307693,0.7857142857142857,0.8662646521973408,1.0,0
22,Modern Djent,Text-RAG,Modern Djent Chug,0.7378444502009266,0.7307692307692307,0.6666666666666666,0.6182870265167097,1.0,0
22,Modern Djent,Wav2Vec-RAG,Modern Djent Chug,0.7378444502009266,0.7307692307692307,0.6666666666666666,0.6182870265167097,1.0,0
22,Modern Djent,FeatureNN-RAG,Modern Djent Chug,0.7378444502009266,0.7307692307692307,0.6666666666666666,0.6182870265167097,1.0,0
22,Modern Djent,TRR,Modern Djent Chug,0.7378444502009266,0.7307692307692307,0.6666666666666666,0.6182870265167097,1.0,0
23,Doom/Stoner Fuzz,Text-RAG,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.3691699983659013,1.0,0
23,Doom/Stoner Fuzz,Wav2Vec-RAG,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.3691699983659013,1.0,0
23,Doom/Stoner Fuzz,FeatureNN-RAG,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.3691699983659013,1.0,0
23,Doom/Stoner Fuzz,TRR,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.3691699983659013,1.0,0
24,Industrial Metal,Text-RAG,Industrial Metal Aggressive,0.12612539547852916,0.8461538461538461,0.9285714285714286,0.9666505464991165,1.0,0
24,Industrial Metal,Wav2Vec-RAG,Industrial Metal Aggressive,0.12612539547852916,0.8461538461538461,0.9285714285714286,0.9666505464991165,1.0,0
24,Industrial Metal,FeatureNN-RAG,Industrial Metal Aggressive,0.12612539547852916,0.8461538461538461,0.9285714285714286,0.9666505464991165,1.0,0
24,Industrial Metal,TRR,Industrial Metal Aggressive,0.12612539547852916,0.8461538461538461,0.9285714285714286,0.9666505464991165,1.0,0
25,Liquid Lead,Text-RAG,Liquid Lead Smooth,0.3992550269210635,0.782608695652174,0.8461538461538461,0.9999834498690582,1.0,0
25,Liquid Lead,Wav2Vec-RAG,Liquid Lead Smooth,0.3992550269210635,0.782608695652174,0.8461538461538461,0.9999834498690582,1.0,0
25,Liquid Lead,FeatureNN-RAG,Liquid Lead Smooth,0.3992550269210635,0.782608695652174,0.8461538461538461,0.9999834498690582,1.0,0
25,Liquid Lead,TRR,Liquid Lead Smooth,0.3992550269210635,0.782608695652174,0.8461538461538461,0.9999834498690582,1.0,0
26,Black Metal Lo-Fi,Text-RAG,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0
26,Black Metal Lo-Fi,Wav2Vec-RAG,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0
26,Black Metal Lo-Fi,FeatureNN-RAG,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0
26,Black Metal Lo-Fi,TRR,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0
27,Bitcrushed Synth,Text-RAG,Studio Clean,0.41600187146072254,0.5294117647058824,0.0,0.00032859234234503177,0.2,0
27,Bitcrushed Synth,Wav2Vec-RAG,DoomStoner Fuzz Heavy,0.49194579983191666,0.43478260869565216,0.16666666666666666,0.5804346056216563,0.5,0
27,Bitcrushed Synth,FeatureNN-RAG,Granular Texture Static,1.7937034533415528,0.35294117647058826,0.0,0.0020012817755346883,0.16666666666666666,0
27,Bitcrushed Synth,TRR,Underwater,0.020768498282710997,1.0,1.0,0.9973985165424627,1.0,0
28,Infinite Sustain,Text-RAG,Infinite Sustain Lead,0.8100971074372879,0.8695652173913043,0.7692307692307693,0.9999416785957645,1.0,0
28,Infinite Sustain,Wav2Vec-RAG,Infinite Sustain Lead,0.8100971074372879,0.8695652173913043,0.7692307692307693,0.9999416785957645,1.0,0
28,Infinite Sustain,FeatureNN-RAG,Infinite Sustain Lead,0.8100971074372879,0.8695652173913043,0.7692307692307693,0.9999416785957645,1.0,0
28,Infinite Sustain,TRR,Infinite Sustain Lead,0.8100971074372879,0.8695652173913043,0.7692307692307693,0.9999416785957645,1.0,0
29,Reverse Psychedelic,Text-RAG,Reverse Psychedelic Delay,0.27890532260199064,0.6551724137931034,0.5,0.5084843389623952,0.3333333333333333,0
29,Reverse Psychedelic,Wav2Vec-RAG,British Invasion Classic,0.5600979669950702,0.38095238095238093,0.16666666666666666,0.36737812088471256,1.0,0
29,Reverse Psychedelic,FeatureNN-RAG,Jazz Hollowbody Warm,0.605921640040379,0.3333333333333333,0.0,0.21676620000339084,1.0,0
29,Reverse Psychedelic,TRR,Reverse Psychedelic Delay,0.27890532260199064,0.6551724137931034,0.5,0.5084843389623952,0.3333333333333333,0
30,Auto-Wah Funk,Text-RAG,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.992539748489815,1.0,0
30,Auto-Wah Funk,Wav2Vec-RAG,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.992539748489815,1.0,0
30,Auto-Wah Funk,FeatureNN-RAG,Auto-Wah Funk Rhythm,0.09716880165250158,0.75,0.7647058823529411,0.9830041304499735,1.0,0
30,Auto-Wah Funk,TRR,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.992539748489815,1.0,0
31,Hard Rock Crunch,Text-RAG,Southern Rock,0.4114915854025971,0.4,0.13333333333333333,0.18293966420424868,0.3333333333333333,0
31,Hard Rock Crunch,Wav2Vec-RAG,Jazz Hollowbody Warm,0.5591822858497688,0.35294117647058826,0.0,0.1009883783501329,0.2,0
31,Hard Rock Crunch,FeatureNN-RAG,Auto-Tune Pop,20.999787693472733,0.5714285714285714,0.5333333333333333,0.026779193079525684,1.0,0
31,Hard Rock Crunch,TRR,Studio Clean,0.17774855702314304,0.3333333333333333,0.13333333333333333,0.9210968076632925,1.0,0
32,Dry Funk - Pocket Groove Cut,Text-RAG,Spanky Funk,0.6240822696354769,0.37142857142857144,0.15384615384615385,0.285544876453194,0.3333333333333333,0
32,Dry Funk - Pocket Groove Cut,Wav2Vec-RAG,Indie Jangle Bright,0.7468038318880931,0.09523809523809523,0.07692307692307693,0.3245805283082682,1.0,0
32,Dry Funk - Pocket Groove Cut,FeatureNN-RAG,Synth Pop Glimmer,0.28448510631364465,0.5238095238095238,0.46153846153846156,0.8999002666498518,1.0,0
32,Dry Funk - Pocket Groove Cut,TRR,Dry Funk Rhythm,0.47814839246555174,0.7391304347826086,0.8461538461538461,0.7884436081651222,0.8333333333333334,0
33,Tweed Breakup - Vintage Drive Mix,Text-RAG,Vintage Tweed Breakup,0.4935295397999726,0.8461538461538461,0.75,0.5237876444404375,1.0,0
33,Tweed Breakup - Vintage Drive Mix,Wav2Vec-RAG,Spanky Funk,0.7711987099239342,0.38461538461538464,0.16666666666666666,0.26909466734729653,1.0,0
33,Tweed Breakup - Vintage Drive Mix,FeatureNN-RAG,Piano House,0.1494650551132271,0.7692307692307693,0.8333333333333334,0.982202326556767,1.0,0
33,Tweed Breakup - Vintage Drive Mix,TRR,Vintage Tweed Breakup,0.4935295397999726,0.8461538461538461,0.75,0.5237876444404375,1.0,0
34,Reverse Psychedelic - Alt Take,Text-RAG,Reverse Psychedelic Delay,0.27890532260199064,0.6551724137931034,0.5,0.5084843389623952,0.3333333333333333,0
34,Reverse Psychedelic - Alt Take,Wav2Vec-RAG,British Invasion Classic,0.5600979669950702,0.38095238095238093,0.16666666666666666,0.36737812088471256,1.0,0
34,Reverse Psychedelic - Alt Take,FeatureNN-RAG,Jazz Hollowbody Warm,0.605921640040379,0.3333333333333333,0.0,0.21676620000339084,1.0,0
34,Reverse Psychedelic - Alt Take,TRR,Reverse Psychedelic Delay,0.27890532260199064,0.6551724137931034,0.5,0.5084843389623952,0.3333333333333333,0
35,Math Rock Crystal - Alt Take,Text-RAG,Math Rock Crystal Cleans,0.1944605218279546,0.5652173913043478,0.45454545454545453,0.8945496888196253,1.0,0
35,Math Rock Crystal - Alt Take,Wav2Vec-RAG,Telephone EQ,0.722658475544612,0.2647058823529412,0.0,0.003710581102009663,0.2,0
35,Math Rock Crystal - Alt Take,FeatureNN-RAG,Drum and Bass Digital,0.7209083380741007,0.5238095238095238,0.5454545454545454,0.7934793927337469,0.8333333333333334,0
35,Math Rock Crystal - Alt Take,TRR,Math Rock Crystal Cleans,0.1944605218279546,0.5652173913043478,0.45454545454545453,0.8945496888196253,1.0,0
36,Saturated Rhythm - Alt Take,Text-RAG,Saturated Drive Rhythm,0.6068249459275714,0.8846153846153846,1.0,0.9999631269777047,0.75,0
36,Saturated Rhythm - Alt Take,Wav2Vec-RAG,Texas Blues,0.2751088958183782,0.5384615384615384,0.25,0.9999924211405528,0.75,0
36,Saturated Rhythm - Alt Take,FeatureNN-RAG,Britpop Jangle,0.7925516606396135,0.7391304347826086,0.9166666666666666,0.9999443589560729,1.0,0
36,Saturated Rhythm - Alt Take,TRR,Saturated Drive Rhythm,0.6068249459275714,0.8846153846153846,1.0,0.9999631269777047,0.75,0
37,80s Hair Metal - High Gain Forge,Text-RAG,80s Hair Metal Arena,0.009805806756909202,1.0,1.0,0.9997960990424465,1.0,0
37,80s Hair Metal - High Gain Forge,Wav2Vec-RAG,80s Hair Metal Arena,0.009805806756909202,1.0,1.0,0.9997960990424465,1.0,0
37,80s Hair Metal - High Gain Forge,FeatureNN-RAG,80s Hair Metal Arena,0.2908200831600713,0.7692307692307693,0.7857142857142857,0.8662646521973408,1.0,0
37,80s Hair Metal - High Gain Forge,TRR,80s Hair Metal Arena,0.2908200831600713,0.7692307692307693,0.7857142857142857,0.8662646521973408,1.0,0
38,80s Pop Clean - Warm Room Take,Text-RAG,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972137,1.0,0
38,80s Pop Clean - Warm Room Take,Wav2Vec-RAG,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972137,1.0,0
38,80s Pop Clean - Warm Room Take,FeatureNN-RAG,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972137,1.0,0
38,80s Pop Clean - Warm Room Take,TRR,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972137,1.0,0
39,Acoustic Sim - Warm Room Take,Text-RAG,Studio Clean,0.02150555852841417,1.0,1.0,0.9989204758298212,1.0,0
39,Acoustic Sim - Warm Room Take,Wav2Vec-RAG,Acoustic Sim Natural,0.3594509563208867,0.6190476190476191,0.6363636363636364,0.8795895213559097,1.0,0
39,Acoustic Sim - Warm Room Take,FeatureNN-RAG,Acoustic Sim Natural,0.3594509563208867,0.6190476190476191,0.6363636363636364,0.8795895213559097,1.0,0
39,Acoustic Sim - Warm Room Take,TRR,Acoustic Sim Natural,0.3594509563208867,0.6190476190476191,0.6363636363636364,0.8795895213559097,1.0,0
40,Ambient Swells - Ethereal Wash Mix,Text-RAG,Ambient Swells Ethereal,0.10533465269066596,0.8095238095238095,0.7,0.9743572033014303,1.0,0
40,Ambient Swells - Ethereal Wash Mix,Wav2Vec-RAG,Ambient Swells Ethereal,0.10533465269066596,0.8095238095238095,0.7,0.9743572033014303,1.0,0
40,Ambient Swells - Ethereal Wash Mix,FeatureNN-RAG,Ambient Swells Ethereal,0.10533465269066596,0.8095238095238095,0.7,0.9743572033014303,1.0,0
40,Ambient Swells - Ethereal Wash Mix,TRR,Ambient Swells Ethereal,0.10533465269066596,0.8095238095238095,0.7,0.9743572033014303,1.0,0
41,Auto-Wah Funk - Pocket Groove Cut,Text-RAG,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.992539748489815,1.0,0
41,Auto-Wah Funk - Pocket Groove Cut,Wav2Vec-RAG,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.992539748489815,1.0,0
41,Auto-Wah Funk - Pocket Groove Cut,FeatureNN-RAG,Auto-Wah Funk Rhythm,0.09716880165250158,0.75,0.7647058823529411,0.9830041304499735,1.0,0
41,Auto-Wah Funk - Pocket Groove Cut,TRR,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.992539748489815,1.0,0
42,Bitcrushed Synth - Alt Take,Text-RAG,Studio Clean,0.41600187146072254,0.5294117647058824,0.0,0.00032859234234503177,0.2,0
42,Bitcrushed Synth - Alt Take,Wav2Vec-RAG,DoomStoner Fuzz Heavy,0.49194579983191666,0.43478260869565216,0.16666666666666666,0.5804346056216563,0.5,0
42,Bitcrushed Synth - Alt Take,FeatureNN-RAG,Granular Texture Static,1.7937034533415528,0.35294117647058826,0.0,0.0020012817755346883,0.16666666666666666,0
42,Bitcrushed Synth - Alt Take,TRR,Underwater,0.020768498282710997,1.0,1.0,0.9973985165424627,1.0,0
43,Black Metal Lo-Fi - High Gain Forge,Text-RAG,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0
43,Black Metal Lo-Fi - High Gain Forge,Wav2Vec-RAG,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0
43,Black Metal Lo-Fi - High Gain Forge,FeatureNN-RAG,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0
43,Black Metal Lo-Fi - High Gain Forge,TRR,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0
44,Brian May Style - Alt Take,Text-RAG,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0
44,Brian May Style - Alt Take,Wav2Vec-RAG,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0
44,Brian May Style - Alt Take,FeatureNN-RAG,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0
44,Brian May Style - Alt Take,TRR,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0
45,British Invasion - Alt Take,Text-RAG,British Invasion Classic,0.5491767839009996,0.2857142857142857,0.2727272727272727,0.39889933672295264,1.0,0
45,British Invasion - Alt Take,Wav2Vec-RAG,British Invasion Classic,0.5491767839009996,0.2857142857142857,0.2727272727272727,0.39889933672295264,1.0,0
45,British Invasion - Alt Take,FeatureNN-RAG,British Invasion Classic,0.5491767839009996,0.2857142857142857,0.2727272727272727,0.39889933672295264,1.0,0
45,British Invasion - Alt Take,TRR,British Invasion Classic,0.5491767839009996,0.2857142857142857,0.2727272727272727,0.39889933672295264,1.0,0
46,Brown Sound - Vintage Drive Mix,Text-RAG,Saturated Drive Rhythm,3.9883122514899267,0.8461538461538461,0.9166666666666666,0.9999631358305562,0.75,0
46,Brown Sound - Vintage Drive Mix,Wav2Vec-RAG,Brown Sound Modern,0.10533554047403243,0.8260869565217391,0.9166666666666666,0.9999988975254281,1.0,0
46,Brown Sound - Vintage Drive Mix,FeatureNN-RAG,Brown Sound Modern,0.10533554047403243,0.8260869565217391,0.9166666666666666,0.9999988975254281,1.0,0
46,Brown Sound - Vintage Drive Mix,TRR,Brown Sound Modern,0.10533554047403243,0.8260869565217391,0.9166666666666666,0.9999988975254281,1.0,0
47,Classic Plexi - Vintage Drive Mix,Text-RAG,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822616,1.0,0
47,Classic Plexi - Vintage Drive Mix,Wav2Vec-RAG,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822616,1.0,0
