method,metric_impl,pnr_at_10_t0_05,pnr_at_10_t0_10,pnr_at_10_t0_15,pnr_at_1_t0_05,pnr_at_1_t0_10,pnr_at_1_t0_15,pnr_at_5_t0_05,pnr_at_5_t0_10,pnr_at_5_t0_15,query_idx,query_name,skip_reason,status,top1_acc_at_0_1,top1_cosine,top1_legacy_module_jaccard,top1_module,top1_name,top1_norm_l2,top1_recall,top1_switch_accuracy,top1_switch_f1,top1_switch_precision,top1_switch_recall,topk_names,topk_scores
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1,Dreamy Shoegaze,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Tremolo Surf"", ""Texas Blues""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8098980517072925, 0.7978305568025732]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1104,Dreamy Shoegaze - Ethereal Wash Mix,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Tremolo Surf"", ""Texas Blues""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8098980517072925, 0.7978305568025732]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1134,Dreamy Shoegaze - Cloud Reverb Pass,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Tremolo Surf"", ""Texas Blues""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8098980517072925, 0.7978305568025732]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1164,Dreamy Shoegaze - Wide Bloom Take,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Tremolo Surf"", ""Texas Blues""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8098980517072925, 0.7978305568025732]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1194,Dreamy Shoegaze - Floating Texture Edit,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Tremolo Surf"", ""Texas Blues""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8098980517072925, 0.7978305568025732]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1224,Dreamy Shoegaze - Halo Sustain Version,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Tremolo Surf"", ""Texas Blues""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8098980517072925, 0.7978305568025732]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,1254,Dreamy Shoegaze - Cinematic Drift Cut,,ok,0.8936170212765957,0.9734088036096489,0.8,0.8,Dreamy Shoegaze Ethereal,0.09624212637966661,0.9285714285714286,0.8888888888888888,0.888888888888889,1.0,0.8,"[""Dreamy Shoegaze Ethereal"", ""Saturated Rhythm"", ""Saturated Rhythm - Alt Take"", ""Saturated Rhythm - Studio Mix"", ""Saturated Rhythm - Session Pass"", ""Saturated Rhythm - Extended Edit"", ""Saturated Rhythm - Signature Version"", ""Saturated Rhythm - Night Drive Cut"", ""Tremolo Surf"", ""Texas Blues""]","[1.0000000000000002, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8295603277505859, 0.8098980517072925, 0.7978305568025732]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,1,0,0,0,0,0,0,708,Reverse Ambient Glitch,,ok,0.5208333333333334,0.7994227116597441,0.6666666666666666,0.6666666666666666,Persian Classical Fusion,0.29388616772155374,0.43333333333333335,0.6666666666666666,0.8,0.6666666666666666,1.0,"[""Persian Classical Fusion"", ""Folk Metal Acoustic Mayhem"", ""Psychobilly Slap"", ""Korean Trot"", ""Zouk Rhythm"", ""Spoken Word Jazz"", ""Microtonal Fusion Void"", ""Acid Jazz Funk Crescendo"", ""Philadelphia Soul Groove"", ""Hyperpop Glitch Pulse""]","[0.8972338246710294, 0.8822270167632862, 0.873382043532458, 0.8729482008436555, 0.8710586343536078, 0.86609757477452, 0.8631128567165927, 0.8578249087013721, 0.8568550662080413, 0.8557206227826977]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,1,1,535,Reggae Skank Voyage,,ok,0.5471698113207547,0.7557893913654924,0.5555555555555556,0.5555555555555556,Amapiano Log Drum,0.29670878475949725,0.5384615384615384,0.5555555555555556,0.7142857142857143,0.5555555555555556,1.0,"[""Amapiano Log Drum"", ""Modern R&B Sweet"", ""West Coast Hip Hop"", ""Deep Dub"", ""Funeral Doom Venom"", ""Complex Jazz Fusion Groove"", ""Shamanic Drum"", ""Hauntology Library"", ""Chillhop Downtempo"", ""Complex Jazz Fusion Nocturne""]","[0.896022155314406, 0.8851588734060669, 0.8540366471693188, 0.848202708469463, 0.8462006551447698, 0.8366412274402255, 0.83576328013807, 0.831510136030329, 0.8078558816363082, 0.8050653183423119]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,188,Polka Accordion,,ok,0.5263157894736842,0.7403219349185612,0.4444444444444444,0.4444444444444444,Serbian Turbofolk,0.29334961029882406,0.2777777777777778,0.4444444444444444,0.6153846153846153,1.0,0.4444444444444444,"[""Serbian Turbofolk"", ""Parisian Street Accordion"", ""Swedish Pop"", ""Bluegrass Flatpick Sunrise"", ""Latin Jazz Crescendo"", ""Britpop Charm"", ""Disco Strings"", ""Synthwave Sunset"", ""Soul Clap Memphis"", ""Madchester Baggy""]","[0.870383782624095, 0.862980301035939, 0.8602868834235053, 0.8548117254572203, 0.8436120124651107, 0.8390618628379624, 0.8389825442580403, 0.838890839401511, 0.8388641356412847, 0.8361702384103106]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,1,1,1,752,Sludge Metal Onslaught,,ok,0.7555555555555555,0.8502693692093545,0.6,0.6,K-Pop Polished,0.212153857243931,0.6842105263157895,0.7777777777777778,0.7499999999999999,0.6,1.0,"[""K-Pop Polished"", ""Sludge Metal Wrath"", ""Hardstyle Psychedelic Neon"", ""Power Metal Epic Chaos"", ""Industrial Dub"", ""Technical Thrash Onslaught"", ""Post-Metal Swell Chaos"", ""D-beat Punk"", ""Post-Metal Swell Fury"", ""Violin Folk""]","[0.9032243030465043, 0.8881107830202879, 0.8792730151164262, 0.8618916743944784, 0.8445455914934753, 0.8425641113438053, 0.8367234868399273, 0.8312748248007596, 0.8262829671167323, 0.8086777694067585]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,0,0,0,0,0,160,Microhouse Minimal,,ok,0.6037735849056604,0.7924321208384546,0.5555555555555556,0.5555555555555556,Cool Jazz Velvet,0.26014112469986783,0.4722222222222222,0.5555555555555556,0.7142857142857143,1.0,0.5555555555555556,"[""Cool Jazz Velvet"", ""Turkish Psychedelic"", ""Chamber Pop Radio"", ""Southern Soul Gospel Smooth"", ""Indie Pop Jangle Glimmer"", ""Japanese Enka Heritage"", ""London Jazz"", ""Granular Texture Echo"", ""Psychobilly Slap"", ""Chicago Soul Smooth""]","[0.8822037342645126, 0.8614217802527047, 0.8599193147380266, 0.8586887932464856, 0.8394474439963263, 0.8394093389906051, 0.8373902266064307, 0.8365255179480099, 0.8357586872215714, 0.8354277201104892]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,1,1,0,1,1,0,1,1,832,Complex Jazz Fusion Vibe,,ok,0.8717948717948718,0.9693886196124119,1.0,1.0,Country Rock Twang Pickin,0.09649974259704686,0.7916666666666666,1.0,1.0,1.0,1.0,"[""Country Rock Twang Pickin"", ""City Pop Smooth"", ""Cool Jazz Groove"", ""Sitar Fusion"", ""Motown Groove"", ""Southern Soul Gospel Memphis"", ""Contemporary Jazz Blue"", ""Bossa Nova Guitar"", ""Congolese Rumba"", ""New Jack Swing""]","[0.8964953063415331, 0.8964679124843888, 0.8959365244667614, 0.8887259652050469, 0.8880205144865245, 0.8861582653635387, 0.884918921848515, 0.8826074630783025, 0.8804245107199193, 0.8762131797954309]"
Wav2Vec,protocol_ab_unified_evaluator_v1,0,0,0,0,0,0,0,0,0,130,Gypsy Jazz,,ok,0.6666666666666666,0.7770988402435246,0.3333333333333333,0.3333333333333333,4-on-the-Floor House,0.2526308351812536,0.7727272727272727,0.3333333333333333,0.5,0.3333333333333333,1.0,"[""4-on-the-Floor House"", ""Indie Pop Jangle Hazy"", ""K-Pop Shimmer Moonrise"", ""Footwork Jungle"", ""Drum and Bass Beat"", ""Memphis Soul Motown"", ""UK Garage Neon"", ""Tabla Fusion"", ""VHS Glitch"", ""Memphis Soul Memphis""]","[0.9511940702323837, 0.9492191365839917, 0.9481669749943019, 0.9423235210685539, 0.9415888202714896, 0.9388299836140293, 0.93872320489643, 0.9370914827712878, 0.9277675034392103, 0.927080119512415]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,1,1,1,1,1,1,261,Tropical House,,ok,1.0,0.9996776630064453,1.0,1.0,Deep House Warm,0.01212875466213439,1.0,1.0,1.0,1.0,1.0,"[""Deep House Warm"", ""South African House"", ""Timba Cuban"", ""Dub Techno"", ""Synth Funk"", ""Dancy Synthpop"", ""Samba Funk"", ""Golden Age Hip Hop"", ""Multicultural Fusion"", ""Bassline UK""]","[0.9227114288715725, 0.9087233961706691, 0.9068233018794262, 0.9001356759707955, 0.8849801506503363, 0.8829881235422923, 0.8822052852848628, 0.8793402853513583, 0.874804364513549, 0.8690158601661364]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,1,1,1,1,1,1,382,Hungarian Folk,,ok,1.0,0.999750998855675,1.0,1.0,Nordic Folk,0.0076854887900372395,1.0,1.0,1.0,1.0,1.0,"[""Nordic Folk"", ""Romanian Manele"", ""Folktronica"", ""Pakistani Qawwali"", ""Flamenco Guitar"", ""Flamenco Spanish Moonrise"", ""Latin Jazz Crescendo"", ""Gypsy Jazz Manouche Groove"", ""Impressionist Piano"", ""Polynesian Ukulele""]","[0.902562194251908, 0.9014268778260116, 0.9000185277915518, 0.896980196226296, 0.8900864939319805, 0.8894960811810514, 0.8892580077623305, 0.8801399073427948, 0.8801110262142267, 0.878993488702148]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,0,0,21,Brown Sound,,ok,0.7222222222222222,0.7975035021800645,0.3333333333333333,0.3333333333333333,Math Rock Crystal,0.21839064671485348,0.5652173913043478,0.5555555555555556,0.5,0.4,0.6666666666666666,"[""Math Rock Crystal"", ""Math Rock Crystal - Alt Take"", ""Math Rock Crystal - Studio Mix"", ""Math Rock Crystal - Session Pass"", ""Math Rock Crystal - Extended Edit"", ""Math Rock Crystal - Signature Version"", ""Math Rock Crystal - Night Drive Cut"", ""Plexi Classic Hot"", ""Classic Plexi"", ""Classic Plexi - Vintage Drive Mix""]","[0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9527769971964282, 0.9527769971964277, 0.9527769971964277]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,0,0,1101,Brown Sound - Vintage Drive Mix,,ok,0.7222222222222222,0.7975035021800645,0.3333333333333333,0.3333333333333333,Math Rock Crystal,0.21839064671485348,0.5652173913043478,0.5555555555555556,0.5,0.4,0.6666666666666666,"[""Math Rock Crystal"", ""Math Rock Crystal - Alt Take"", ""Math Rock Crystal - Studio Mix"", ""Math Rock Crystal - Session Pass"", ""Math Rock Crystal - Extended Edit"", ""Math Rock Crystal - Signature Version"", ""Math Rock Crystal - Night Drive Cut"", ""Plexi Classic Hot"", ""Classic Plexi"", ""Classic Plexi - Vintage Drive Mix""]","[0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9527769971964282, 0.9527769971964277, 0.9527769971964277]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,0,0,1131,Brown Sound - Raw Amp Pass,,ok,0.7222222222222222,0.7975035021800645,0.3333333333333333,0.3333333333333333,Math Rock Crystal,0.21839064671485348,0.5652173913043478,0.5555555555555556,0.5,0.4,0.6666666666666666,"[""Math Rock Crystal"", ""Math Rock Crystal - Alt Take"", ""Math Rock Crystal - Studio Mix"", ""Math Rock Crystal - Session Pass"", ""Math Rock Crystal - Extended Edit"", ""Math Rock Crystal - Signature Version"", ""Math Rock Crystal - Night Drive Cut"", ""Plexi Classic Hot"", ""Classic Plexi"", ""Classic Plexi - Vintage Drive Mix""]","[0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9527769971964282, 0.9527769971964277, 0.9527769971964277]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,0,0,1161,Brown Sound - Grit Stack Take,,ok,0.7222222222222222,0.7975035021800645,0.3333333333333333,0.3333333333333333,Math Rock Crystal,0.21839064671485348,0.5652173913043478,0.5555555555555556,0.5,0.4,0.6666666666666666,"[""Math Rock Crystal"", ""Math Rock Crystal - Alt Take"", ""Math Rock Crystal - Studio Mix"", ""Math Rock Crystal - Session Pass"", ""Math Rock Crystal - Extended Edit"", ""Math Rock Crystal - Signature Version"", ""Math Rock Crystal - Night Drive Cut"", ""Plexi Classic Hot"", ""Classic Plexi"", ""Classic Plexi - Vintage Drive Mix""]","[0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9527769971964282, 0.9527769971964277, 0.9527769971964277]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,0,0,1191,Brown Sound - Classic Crunch Edit,,ok,0.7222222222222222,0.7975035021800645,0.3333333333333333,0.3333333333333333,Math Rock Crystal,0.21839064671485348,0.5652173913043478,0.5555555555555556,0.5,0.4,0.6666666666666666,"[""Math Rock Crystal"", ""Math Rock Crystal - Alt Take"", ""Math Rock Crystal - Studio Mix"", ""Math Rock Crystal - Session Pass"", ""Math Rock Crystal - Extended Edit"", ""Math Rock Crystal - Signature Version"", ""Math Rock Crystal - Night Drive Cut"", ""Plexi Classic Hot"", ""Classic Plexi"", ""Classic Plexi - Vintage Drive Mix""]","[0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9527769971964282, 0.9527769971964277, 0.9527769971964277]"
Wav2Vec,protocol_ab_unified_evaluator_v1,1,1,1,0,0,0,0,0,0,1221,Brown Sound - Hot Valve Version,,ok,0.7222222222222222,0.7975035021800645,0.3333333333333333,0.3333333333333333,Math Rock Crystal,0.21839064671485348,0.5652173913043478,0.5555555555555556,0.5,0.4,0.6666666666666666,"[""Math Rock Crystal"", ""Math Rock Crystal - Alt Take"", ""Math Rock Crystal - Studio Mix"", ""Math Rock Crystal - Session Pass"", ""Math Rock Crystal - Extended Edit"", ""Math Rock Crystal - Signature Version"", ""Math Rock Crystal - Night Drive Cut"", ""Plexi Classic Hot"", ""Classic Plexi"", ""Classic Plexi - Vintage Drive Mix""]","[0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9589012972892311, 0.9527769971964282, 0.9527769971964277, 0.9527769971964277]"
